Customer_ID,Age,Gender,City,Device_Type,Session_Duration,Pages_Viewed,Product_Category,Price,Discount,Purchase_History,Time_Spent_on_Product,Payment_Method,Cart_Value,Purchased
C01143,52,Male,Bangalore,Laptop,33,8,Beauty,1072,5,4,6,Debit Card,1018,No
C01144,32,Female,Pune,Tablet,11,3,Home,2662,5,4,16,Debit Card,2528,No
C01145,47,Male,Bangalore,Laptop,31,2,Home,3777,25,7,11,UPI,2832,No
C01146,21,Female,Kolkata,Tablet,17,9,Electronics,20536,20,8,3,UPI,16428,Yes
C01147,31,Female,Mumbai,Tablet,18,10,Electronics,29640,15,1,19,Credit Card,25194,Yes
C01148,19,Female,Kolkata,Laptop,30,14,Fashion,4101,5,6,15,Credit Card,3895,No
C01149,21,Male,Hyderabad,Laptop,35,13,Home,5880,20,7,20,Debit Card,4704,Yes
C01150,54,Female,Mumbai,Laptop,19,13,Fashion,1540,5,5,10,UPI,1463,No
C01151,33,Female,Delhi,Tablet,17,2,Home,4463,15,5,2,UPI,3793,No
C01152,37,Female,Kolkata,Laptop,32,4,Beauty,1447,5,8,2,Credit Card,1374,No
C01153,20,Female,Chennai,Tablet,32,10,Fashion,2673,5,10,4,Credit Card,2539,No
C01154,53,Female,Bangalore,Laptop,10,6,Home,3626,20,3,9,Debit Card,2900,No
C01155,29,Male,Kolkata,Tablet,25,2,Fashion,1468,30,1,7,Debit Card,1027,No
C01156,50,Female,Hyderabad,Laptop,6,10,Fashion,1249,30,5,10,UPI,874,No
C01157,40,Male,Hyderabad,Mobile,16,3,Electronics,24611,20,2,18,UPI,19688,No
C01158,33,Male,Delhi,Tablet,16,15,Beauty,646,30,7,11,UPI,452,Yes
C01159,19,Female,Hyderabad,Laptop,15,8,Home,5355,15,10,2,UPI,4551,Yes
C01160,41,Male,Delhi,Mobile,34,11,Electronics,11481,25,4,12,Debit Card,8610,Yes
C01161,50,Female,Mumbai,Laptop,31,11,Electronics,29530,30,3,14,Debit Card,20671,Yes
C01162,23,Male,Mumbai,Tablet,21,11,Beauty,1603,30,2,18,UPI,1122,Yes
C01163,48,Female,Delhi,Laptop,11,15,Home,3499,15,4,13,UPI,2974,Yes
C01164,47,Female,Pune,Mobile,27,5,Beauty,2000,20,6,4,Credit Card,1600,No
C01165,53,Male,Delhi,Tablet,20,11,Fashion,2838,20,4,20,UPI,2270,Yes
C01166,52,Male,Kolkata,Laptop,26,11,Fashion,3480,15,5,12,Credit Card,2958,Yes
C01167,25,Male,Chennai,Laptop,21,4,Beauty,1795,10,3,16,UPI,1615,No
C01168,28,Male,Chennai,Laptop,29,10,Beauty,706,10,1,15,UPI,635,Yes
C01169,28,Male,Mumbai,Tablet,32,10,Beauty,1364,15,3,14,Debit Card,1159,Yes
C01170,53,Male,Pune,Laptop,8,7,Home,2382,30,1,4,Debit Card,1667,No
C01171,40,Female,Chennai,Tablet,19,13,Beauty,1092,20,3,7,Debit Card,873,Yes
C01172,55,Male,Mumbai,Mobile,23,11,Home,5215,20,6,16,UPI,4172,Yes
C01173,50,Female,Kolkata,Mobile,12,6,Beauty,1198,5,10,18,Debit Card,1138,No
C01174,55,Female,Delhi,Laptop,17,7,Fashion,4905,10,1,8,Credit Card,4414,Yes
C01175,51,Female,Hyderabad,Tablet,15,3,Home,3833,10,2,11,Credit Card,3449,No
C01176,49,Female,Mumbai,Mobile,14,6,Electronics,15591,30,5,6,UPI,10913,Yes
C01177,31,Male,Bangalore,Tablet,33,2,Fashion,1027,20,1,13,UPI,821,No
C01178,36,Female,Pune,Laptop,21,4,Beauty,1104,5,2,16,Credit Card,1048,No
C01179,49,Female,Bangalore,Mobile,13,13,Electronics,19590,5,4,4,Credit Card,18610,No
C01180,28,Female,Delhi,Laptop,25,13,Electronics,18315,5,7,5,Debit Card,17399,No
C01181,51,Female,Mumbai,Tablet,26,15,Electronics,28791,30,1,9,UPI,20153,Yes
C01182,55,Female,Kolkata,Mobile,26,5,Home,5351,10,8,7,Debit Card,4815,No
C01183,49,Female,Mumbai,Mobile,25,3,Fashion,1013,20,2,17,Debit Card,810,No
C01184,31,Male,Bangalore,Laptop,27,6,Beauty,1792,25,4,13,Credit Card,1344,Yes
C01185,51,Male,Delhi,Mobile,33,6,Beauty,1503,30,7,13,Debit Card,1052,Yes
C01186,48,Female,Bangalore,Mobile,8,14,Home,4937,20,6,9,Debit Card,3949,No
C01187,45,Male,Mumbai,Laptop,35,7,Electronics,19389,30,7,6,Credit Card,13572,Yes
C01188,49,Female,Pune,Mobile,5,6,Home,5657,10,7,3,Debit Card,5091,No
C01189,38,Female,Pune,Laptop,18,8,Beauty,1370,20,5,3,Credit Card,1096,Yes
C01190,49,Male,Delhi,Tablet,31,2,Home,5167,20,4,20,UPI,4133,No
C01191,52,Male,Kolkata,Tablet,8,11,Home,2558,25,9,2,Debit Card,1918,No
C01192,19,Female,Bangalore,Tablet,15,7,Electronics,29460,5,9,8,Credit Card,27987,No
C01193,52,Male,Mumbai,Tablet,17,15,Fashion,2188,10,6,12,Credit Card,1969,Yes
C01194,31,Male,Bangalore,Mobile,32,2,Electronics,24433,20,8,3,UPI,19546,No
C01195,36,Female,Bangalore,Mobile,25,14,Fashion,1138,15,2,14,Debit Card,967,Yes
C01196,43,Male,Kolkata,Tablet,33,6,Electronics,10507,5,9,15,UPI,9981,No
C01197,18,Male,Bangalore,Tablet,23,14,Beauty,897,25,5,12,Credit Card,672,Yes
C01198,50,Male,Delhi,Laptop,19,5,Electronics,16659,30,10,17,Credit Card,11661,No
C01199,36,Female,Bangalore,Mobile,35,8,Home,5459,15,9,18,UPI,4640,Yes
C01200,42,Male,Chennai,Tablet,17,7,Electronics,22819,10,10,2,Credit Card,20537,Yes
C01201,32,Female,Delhi,Laptop,23,3,Home,4223,10,2,5,Debit Card,3800,No
C01202,28,Male,Kolkata,Laptop,23,5,Electronics,12631,20,10,17,Debit Card,10104,No
C01203,54,Male,Bangalore,Laptop,13,8,Home,4267,10,1,12,Debit Card,3840,Yes
C01204,54,Female,Kolkata,Mobile,13,13,Fashion,4092,25,8,19,Credit Card,3069,Yes
C01205,38,Male,Delhi,Laptop,27,9,Electronics,11442,20,2,14,UPI,9153,Yes
C01206,18,Male,Hyderabad,Tablet,8,4,Fashion,2792,5,1,15,Credit Card,2652,No
C01207,28,Female,Mumbai,Tablet,32,10,Beauty,1317,5,5,5,Credit Card,1251,No
C01208,36,Female,Hyderabad,Laptop,24,7,Fashion,1579,15,9,8,Debit Card,1342,Yes
C01209,41,Female,Chennai,Laptop,11,7,Fashion,1672,25,8,2,Credit Card,1254,Yes
C01210,44,Male,Mumbai,Laptop,7,2,Home,3037,10,2,19,Credit Card,2733,No
C01211,39,Male,Bangalore,Tablet,19,11,Fashion,1273,15,9,9,Credit Card,1082,Yes
C01212,18,Male,Delhi,Laptop,31,15,Beauty,1696,30,5,13,Debit Card,1187,Yes
C01213,43,Female,Hyderabad,Tablet,25,12,Fashion,1317,25,3,5,Debit Card,987,Yes
C01214,31,Female,Mumbai,Laptop,23,3,Fashion,4264,25,10,14,Credit Card,3198,No
C01215,54,Female,Kolkata,Tablet,32,11,Beauty,928,10,1,9,UPI,835,Yes
C01216,23,Male,Mumbai,Mobile,20,15,Electronics,18595,5,1,6,Debit Card,17665,No
C01217,46,Female,Pune,Laptop,15,6,Electronics,15889,25,7,14,Credit Card,11916,Yes
C01218,48,Female,Delhi,Tablet,15,10,Electronics,27837,10,3,10,Debit Card,25053,Yes
C01219,27,Female,Hyderabad,Laptop,20,13,Home,2485,25,7,13,UPI,1863,Yes
C01220,19,Female,Kolkata,Laptop,29,12,Home,4974,10,10,19,UPI,4476,Yes
C01221,42,Female,Mumbai,Tablet,5,5,Beauty,1239,25,4,2,Debit Card,929,No
C01222,37,Female,Bangalore,Laptop,34,6,Electronics,27882,15,1,10,Debit Card,23699,Yes
C01223,48,Female,Bangalore,Tablet,27,6,Home,1968,25,1,17,Debit Card,1476,Yes
C01224,47,Female,Mumbai,Laptop,28,15,Electronics,9251,15,1,6,Debit Card,7863,Yes
C01225,29,Male,Bangalore,Laptop,31,15,Electronics,9836,20,1,12,UPI,7868,Yes
C01226,52,Female,Kolkata,Mobile,25,11,Electronics,18900,30,6,7,Debit Card,13230,Yes
C01227,41,Male,Pune,Laptop,18,15,Electronics,10128,10,9,6,Debit Card,9115,Yes
C01228,35,Male,Mumbai,Laptop,6,6,Fashion,3820,25,7,7,Debit Card,2865,No
C01229,18,Female,Delhi,Tablet,16,3,Home,5319,25,2,20,Credit Card,3989,No
C01230,23,Male,Bangalore,Mobile,28,3,Fashion,2300,25,1,7,UPI,1725,No
C01231,31,Female,Chennai,Mobile,33,13,Fashion,2260,30,4,6,Credit Card,1582,Yes
C01232,21,Female,Pune,Laptop,10,6,Fashion,3314,15,7,9,UPI,2816,No
C01233,35,Male,Mumbai,Laptop,13,13,Beauty,1041,5,8,13,Debit Card,988,No
C01234,41,Female,Kolkata,Tablet,21,9,Fashion,1150,25,7,6,Debit Card,862,Yes
C01235,54,Male,Pune,Laptop,16,12,Home,3199,15,9,19,Debit Card,2719,Yes
C01236,35,Male,Hyderabad,Mobile,13,5,Beauty,1034,5,2,18,Debit Card,982,No
C01237,29,Female,Mumbai,Laptop,23,7,Home,4595,30,10,3,Credit Card,3216,Yes
C01238,24,Female,Kolkata,Mobile,10,8,Beauty,1185,15,2,7,Credit Card,1007,No
C01239,37,Male,Chennai,Tablet,10,14,Electronics,22385,25,8,20,Debit Card,16788,No
C01240,45,Female,Chennai,Mobile,13,13,Home,4267,20,7,11,UPI,3413,Yes
C01241,32,Male,Chennai,Laptop,29,6,Beauty,1714,5,3,18,UPI,1628,No
C01242,37,Male,Hyderabad,Mobile,9,12,Home,1940,5,5,6,Credit Card,1843,No
C01243,47,Female,Mumbai,Laptop,5,12,Fashion,1820,10,5,11,UPI,1638,No
C01244,29,Male,Kolkata,Mobile,18,3,Fashion,1631,30,9,13,UPI,1141,No
C01245,48,Male,Delhi,Mobile,20,10,Beauty,1931,10,8,14,Credit Card,1737,Yes
C01246,33,Male,Chennai,Mobile,15,14,Fashion,2637,15,5,15,Debit Card,2241,Yes
C01247,43,Male,Delhi,Laptop,26,13,Electronics,15264,25,3,9,Credit Card,11448,Yes
C01248,41,Female,Hyderabad,Mobile,24,11,Beauty,658,30,4,6,Credit Card,460,Yes
C01249,30,Male,Mumbai,Laptop,18,3,Home,4646,30,3,15,UPI,3252,No
C01250,36,Female,Chennai,Tablet,31,9,Electronics,16553,20,3,7,Credit Card,13242,Yes
C01251,51,Male,Chennai,Mobile,16,12,Electronics,29491,20,1,7,Credit Card,23592,Yes
C01252,26,Female,Pune,Laptop,5,9,Beauty,1365,5,5,15,Credit Card,1296,No
C01253,25,Female,Hyderabad,Laptop,29,9,Home,5882,15,2,7,Credit Card,4999,Yes
C01254,52,Female,Kolkata,Tablet,7,4,Electronics,19046,30,10,10,UPI,13332,No
C01255,50,Female,Chennai,Mobile,19,6,Electronics,11982,20,8,13,UPI,9585,Yes
C01256,41,Female,Chennai,Laptop,26,6,Electronics,25784,15,3,11,Credit Card,21916,Yes
C01257,44,Male,Chennai,Laptop,14,12,Electronics,27522,5,6,3,Debit Card,26145,No
C01258,43,Male,Mumbai,Mobile,22,3,Fashion,3976,10,8,15,Credit Card,3578,No
C01259,40,Female,Pune,Tablet,12,15,Beauty,583,5,6,13,UPI,553,No
C01260,27,Male,Chennai,Tablet,28,3,Home,3973,20,7,2,UPI,3178,No
C01261,34,Male,Kolkata,Laptop,35,3,Fashion,3338,15,5,18,Debit Card,2837,No
C01262,33,Male,Delhi,Tablet,20,5,Beauty,1062,30,3,10,Debit Card,743,No
C01263,20,Female,Mumbai,Tablet,14,6,Electronics,21342,10,1,15,Debit Card,19207,Yes
C01264,26,Female,Delhi,Laptop,24,14,Home,2295,10,4,2,Debit Card,2065,Yes
C01265,38,Male,Bangalore,Tablet,14,13,Beauty,1704,20,10,12,Debit Card,1363,Yes
C01266,42,Female,Hyderabad,Mobile,15,7,Home,4337,20,3,16,Debit Card,3469,Yes
C01267,49,Male,Hyderabad,Tablet,10,12,Beauty,1023,20,1,20,UPI,818,No
C01268,49,Female,Bangalore,Mobile,28,10,Home,3990,15,6,16,Debit Card,3391,Yes
C01269,47,Male,Mumbai,Tablet,23,4,Home,5035,20,1,11,Debit Card,4028,No
C01270,49,Male,Chennai,Tablet,9,8,Electronics,11177,20,4,8,UPI,8941,No
C01271,54,Female,Mumbai,Mobile,29,14,Beauty,1626,20,6,8,Credit Card,1300,Yes
C01272,35,Female,Kolkata,Laptop,25,3,Home,5614,25,9,14,UPI,4210,No
C01273,43,Female,Kolkata,Laptop,14,15,Beauty,821,10,7,11,UPI,738,Yes
C01274,52,Female,Kolkata,Laptop,25,4,Electronics,20561,25,7,15,Credit Card,15420,No
C01275,30,Male,Hyderabad,Mobile,9,11,Electronics,27646,25,7,2,Credit Card,20734,No
C01276,33,Male,Hyderabad,Tablet,20,12,Electronics,20133,5,10,14,Debit Card,19126,No
C01277,50,Male,Kolkata,Mobile,19,7,Fashion,1717,20,4,12,UPI,1373,Yes
C01278,36,Male,Bangalore,Mobile,23,9,Beauty,1001,30,10,16,UPI,700,Yes
C01279,29,Female,Hyderabad,Tablet,8,14,Home,2804,10,8,4,UPI,2523,No
C01280,20,Female,Kolkata,Tablet,20,15,Beauty,644,20,5,19,UPI,515,Yes
C01281,52,Male,Chennai,Laptop,31,13,Electronics,17599,20,1,13,Credit Card,14079,Yes
C01282,50,Female,Chennai,Mobile,8,4,Home,2415,30,3,13,Credit Card,1690,No
C01283,39,Male,Mumbai,Laptop,11,6,Electronics,18814,30,2,16,Debit Card,13169,Yes
C01284,49,Male,Kolkata,Laptop,15,6,Beauty,1177,20,5,20,Credit Card,941,Yes
C01285,20,Male,Mumbai,Tablet,14,2,Fashion,4605,15,10,13,Debit Card,3914,No
C01286,36,Female,Pune,Mobile,23,12,Home,5393,30,8,11,UPI,3775,Yes
C01287,26,Male,Hyderabad,Laptop,32,8,Home,3367,5,4,20,Credit Card,3198,No
C01288,27,Male,Delhi,Laptop,28,10,Beauty,1476,25,3,13,Debit Card,1107,Yes
C01289,27,Female,Hyderabad,Laptop,17,15,Beauty,1827,10,9,17,UPI,1644,Yes
C01290,48,Female,Bangalore,Tablet,35,3,Home,3341,15,4,9,UPI,2839,No
C01291,35,Male,Pune,Mobile,16,9,Beauty,1666,30,1,18,UPI,1166,Yes
C01292,30,Female,Pune,Mobile,17,12,Electronics,18797,25,2,10,Debit Card,14097,Yes
C01293,52,Male,Kolkata,Mobile,19,11,Fashion,2002,15,3,9,UPI,1701,Yes
C01294,47,Male,Bangalore,Tablet,13,10,Home,2248,30,4,4,UPI,1573,Yes
C01295,51,Female,Bangalore,Mobile,12,5,Beauty,1450,5,9,3,Credit Card,1377,No
C01296,22,Male,Chennai,Mobile,19,3,Beauty,904,5,9,20,UPI,858,No
C01297,49,Female,Hyderabad,Mobile,23,8,Electronics,22504,30,4,20,Debit Card,15752,Yes
C01298,47,Male,Delhi,Laptop,24,6,Beauty,1792,10,6,18,Credit Card,1612,Yes
C01299,50,Female,Pune,Laptop,13,15,Fashion,2397,15,9,18,Credit Card,2037,Yes
C01300,46,Male,Kolkata,Mobile,20,2,Home,5674,20,8,7,UPI,4539,No
C01301,22,Female,Pune,Laptop,8,15,Beauty,1201,30,9,7,UPI,840,No
C01302,24,Male,Mumbai,Laptop,21,6,Home,5845,20,2,11,Debit Card,4676,Yes
C01303,31,Male,Delhi,Mobile,11,14,Beauty,851,10,10,7,Credit Card,765,Yes
C01304,51,Female,Pune,Tablet,30,8,Home,3373,15,8,11,Credit Card,2867,Yes
C01305,27,Female,Delhi,Tablet,16,15,Home,5184,15,7,20,Credit Card,4406,Yes
C01306,44,Male,Kolkata,Laptop,6,8,Home,2646,20,5,2,Debit Card,2116,No
C01307,30,Male,Pune,Tablet,13,6,Home,1693,15,7,14,Credit Card,1439,Yes
C01308,53,Male,Kolkata,Mobile,24,10,Beauty,1061,5,2,9,UPI,1007,No
C01309,38,Female,Pune,Tablet,20,2,Beauty,1908,30,8,9,Credit Card,1335,No
C01310,55,Female,Bangalore,Mobile,6,12,Home,3761,25,6,16,Credit Card,2820,No
C01311,25,Female,Mumbai,Tablet,7,7,Beauty,810,10,10,11,Debit Card,729,No
C01312,30,Male,Chennai,Mobile,15,11,Home,5850,15,1,6,UPI,4972,Yes
C01313,38,Female,Kolkata,Laptop,28,5,Fashion,2315,20,4,16,Credit Card,1852,No
C01314,39,Male,Pune,Tablet,13,6,Electronics,12596,5,7,15,Credit Card,11966,No
C01315,49,Male,Kolkata,Tablet,6,10,Home,1632,25,7,3,Debit Card,1224,No
C01316,38,Female,Delhi,Tablet,15,12,Electronics,10475,25,2,19,UPI,7856,Yes
C01317,52,Male,Kolkata,Tablet,32,15,Electronics,26806,20,10,8,UPI,21444,Yes
C01318,45,Female,Chennai,Laptop,33,13,Fashion,3664,15,2,7,Debit Card,3114,Yes
C01319,54,Female,Chennai,Tablet,29,13,Beauty,543,20,10,11,UPI,434,Yes
C01320,42,Male,Bangalore,Mobile,15,8,Fashion,2060,10,10,12,Debit Card,1854,Yes
C01321,47,Male,Kolkata,Tablet,34,7,Fashion,1773,10,4,11,UPI,1595,Yes
C01322,24,Male,Hyderabad,Tablet,35,15,Electronics,12172,25,6,4,Credit Card,9129,Yes
C01323,38,Male,Pune,Mobile,11,6,Fashion,2737,15,4,8,Credit Card,2326,Yes
C01324,19,Male,Chennai,Mobile,31,8,Electronics,22547,30,4,14,UPI,15782,Yes
C01325,46,Female,Chennai,Mobile,11,14,Beauty,1708,5,2,7,Debit Card,1622,No
C01326,55,Male,Mumbai,Mobile,8,9,Home,4095,20,4,8,UPI,3276,No
C01327,50,Female,Chennai,Laptop,21,3,Beauty,533,5,7,15,Credit Card,506,No
C01328,24,Female,Delhi,Laptop,31,3,Beauty,1835,15,4,4,Debit Card,1559,No
C01329,42,Female,Bangalore,Laptop,28,12,Home,1871,10,4,7,Debit Card,1683,Yes
C01330,18,Male,Hyderabad,Mobile,9,13,Beauty,579,5,10,8,Debit Card,550,No
C01331,36,Female,Hyderabad,Laptop,31,4,Beauty,853,10,9,6,Debit Card,767,No
C01332,29,Female,Bangalore,Mobile,5,9,Fashion,2253,20,6,10,Debit Card,1802,No
C01333,38,Male,Kolkata,Mobile,15,2,Beauty,570,30,3,15,UPI,399,No
C01334,52,Female,Kolkata,Tablet,28,10,Fashion,1647,5,1,13,UPI,1564,No
C01335,23,Female,Bangalore,Mobile,35,9,Beauty,1350,25,8,6,Debit Card,1012,Yes
C01336,18,Female,Chennai,Laptop,33,6,Fashion,2322,30,9,13,Debit Card,1625,Yes
C01337,24,Female,Chennai,Tablet,31,15,Fashion,1515,10,9,6,UPI,1363,Yes
C01338,32,Male,Pune,Mobile,27,8,Home,2362,10,4,10,UPI,2125,Yes
C01339,37,Female,Pune,Laptop,26,11,Home,2578,15,7,13,Debit Card,2191,Yes
C01340,27,Male,Pune,Laptop,25,2,Fashion,1746,5,3,3,UPI,1658,No
C01341,28,Female,Delhi,Mobile,23,9,Beauty,1204,10,10,14,Credit Card,1083,Yes
C01342,31,Female,Hyderabad,Laptop,22,9,Electronics,17152,30,9,12,Credit Card,12006,Yes
C01343,29,Female,Delhi,Laptop,29,10,Beauty,1858,5,6,18,Credit Card,1765,No
C01344,22,Female,Chennai,Tablet,5,10,Fashion,1387,10,8,5,UPI,1248,No
C01345,53,Female,Mumbai,Laptop,14,9,Beauty,1633,5,9,7,Credit Card,1551,No
C01346,50,Male,Mumbai,Tablet,12,14,Electronics,14510,30,6,18,Debit Card,10157,Yes
C01347,27,Male,Kolkata,Tablet,16,10,Fashion,3841,25,3,13,UPI,2880,Yes
C01348,24,Male,Pune,Tablet,32,11,Fashion,4453,30,3,19,Debit Card,3117,Yes
C01349,45,Male,Delhi,Mobile,35,8,Home,4693,25,7,17,Credit Card,3519,Yes
C01350,38,Male,Pune,Laptop,5,3,Home,4052,10,10,4,UPI,3646,No
C01351,44,Male,Mumbai,Laptop,31,4,Fashion,2602,10,7,14,Debit Card,2341,No
C01352,30,Male,Kolkata,Laptop,7,5,Home,2650,20,2,20,Debit Card,2120,No
C01353,27,Male,Chennai,Mobile,26,6,Home,1588,30,2,18,Credit Card,1111,Yes
C01354,51,Male,Kolkata,Tablet,24,9,Fashion,3705,20,5,5,Debit Card,2964,Yes
C01355,47,Male,Bangalore,Tablet,15,6,Electronics,20501,15,2,16,Credit Card,17425,Yes
C01356,55,Male,Pune,Tablet,32,14,Beauty,1096,10,9,5,UPI,986,Yes
C01357,41,Male,Kolkata,Tablet,20,15,Beauty,1363,5,2,10,Debit Card,1294,No
C01358,35,Female,Pune,Tablet,15,8,Home,4421,5,1,5,Debit Card,4199,No
C01359,49,Male,Hyderabad,Laptop,12,11,Beauty,1863,15,2,17,Debit Card,1583,Yes
C01360,54,Female,Hyderabad,Tablet,32,12,Beauty,586,25,2,20,Debit Card,439,Yes
C01361,24,Male,Bangalore,Mobile,16,11,Beauty,1306,30,1,13,Debit Card,914,Yes
C01362,46,Female,Hyderabad,Tablet,6,8,Beauty,1870,5,4,20,UPI,1776,No
C01363,19,Female,Bangalore,Laptop,34,8,Electronics,22962,15,6,13,Credit Card,19517,Yes
C01364,33,Female,Chennai,Mobile,15,9,Home,2815,10,9,19,Debit Card,2533,Yes
C01365,38,Female,Kolkata,Laptop,29,15,Fashion,4459,20,2,12,Credit Card,3567,Yes
C01366,52,Male,Delhi,Laptop,8,13,Electronics,28953,20,6,17,Debit Card,23162,No
C01367,29,Female,Mumbai,Laptop,32,13,Beauty,1218,15,8,13,UPI,1035,Yes
C01368,28,Female,Bangalore,Mobile,11,11,Home,5646,30,9,11,Debit Card,3952,Yes
C01369,52,Male,Chennai,Tablet,27,3,Fashion,1382,5,10,14,Credit Card,1312,No
C01370,27,Female,Hyderabad,Laptop,17,4,Beauty,712,30,5,20,UPI,498,No
C01371,38,Male,Chennai,Mobile,12,10,Fashion,3734,15,1,17,UPI,3173,Yes
C01372,32,Male,Mumbai,Laptop,25,14,Fashion,1595,5,5,9,UPI,1515,No
C01373,48,Female,Chennai,Tablet,22,11,Fashion,2688,10,9,20,Credit Card,2419,Yes
C01374,54,Female,Pune,Laptop,27,14,Home,3659,20,6,13,UPI,2927,Yes
C01375,38,Female,Bangalore,Tablet,9,7,Fashion,4258,25,10,6,UPI,3193,No
C01376,50,Female,Hyderabad,Laptop,8,14,Fashion,3949,15,9,9,Credit Card,3356,No
C01377,35,Male,Chennai,Tablet,19,9,Beauty,632,10,1,19,Credit Card,568,Yes
C01378,53,Male,Delhi,Laptop,32,13,Fashion,1261,30,6,4,Debit Card,882,Yes
C01379,35,Female,Pune,Mobile,27,11,Beauty,1382,30,3,14,UPI,967,Yes
C01380,46,Female,Hyderabad,Tablet,26,6,Home,3405,25,9,15,UPI,2553,Yes
C01381,52,Female,Kolkata,Mobile,24,2,Home,2480,5,10,4,Debit Card,2356,No
C01382,44,Male,Pune,Mobile,12,11,Fashion,4423,10,1,17,Debit Card,3980,Yes
C01383,25,Female,Bangalore,Mobile,35,8,Beauty,1334,20,8,6,Credit Card,1067,Yes
C01384,29,Male,Delhi,Laptop,10,13,Beauty,1016,20,2,7,Credit Card,812,No
C01385,43,Male,Mumbai,Laptop,25,12,Electronics,19131,20,2,18,Credit Card,15304,Yes
C01386,19,Male,Hyderabad,Mobile,26,7,Electronics,13521,5,9,2,UPI,12844,No
C01387,38,Female,Delhi,Mobile,30,11,Home,2068,10,4,17,UPI,1861,Yes
C01388,52,Male,Delhi,Mobile,32,12,Fashion,3456,15,10,7,Credit Card,2937,Yes
C01389,29,Male,Kolkata,Laptop,5,11,Electronics,25615,5,5,11,UPI,24334,No
C01390,40,Male,Hyderabad,Tablet,10,3,Beauty,895,25,3,12,Credit Card,671,No
C01391,53,Female,Kolkata,Laptop,35,3,Electronics,19086,10,6,6,UPI,17177,No
C01392,49,Male,Kolkata,Laptop,6,7,Electronics,23742,30,10,5,Debit Card,16619,No
C01393,23,Female,Hyderabad,Tablet,23,13,Beauty,1618,30,4,11,Credit Card,1132,Yes
C01394,26,Female,Kolkata,Mobile,14,12,Beauty,1327,20,7,4,Credit Card,1061,Yes
C01395,19,Female,Bangalore,Laptop,22,9,Beauty,1126,20,5,3,Debit Card,900,Yes
C01396,20,Male,Bangalore,Laptop,33,11,Fashion,3625,15,1,19,UPI,3081,Yes
C01397,21,Female,Chennai,Mobile,16,10,Electronics,22214,30,9,18,UPI,15549,Yes
C01398,50,Female,Pune,Tablet,6,5,Electronics,22982,10,4,12,UPI,20683,No
C01399,31,Female,Mumbai,Tablet,25,11,Electronics,9482,20,4,5,Credit Card,7585,Yes
C01400,18,Male,Pune,Laptop,10,8,Fashion,2522,20,1,6,UPI,2017,No
C01401,33,Female,Chennai,Tablet,23,13,Home,3178,30,5,15,Debit Card,2224,Yes
C01402,18,Female,Kolkata,Laptop,17,6,Fashion,4345,20,5,2,Debit Card,3476,Yes
C01403,43,Male,Pune,Laptop,9,12,Fashion,1288,30,2,5,UPI,901,No
C01404,49,Male,Mumbai,Tablet,15,4,Home,4762,15,9,11,Credit Card,4047,No
C01405,54,Female,Bangalore,Mobile,17,15,Fashion,4892,5,9,17,UPI,4647,No
C01406,26,Male,Chennai,Laptop,8,3,Fashion,1155,20,3,4,Debit Card,924,No
C01407,22,Male,Chennai,Tablet,16,9,Fashion,2810,25,1,18,UPI,2107,Yes
C01408,31,Female,Bangalore,Tablet,5,4,Home,3554,10,6,16,UPI,3198,No
C01409,21,Female,Chennai,Mobile,35,6,Electronics,15380,10,4,12,Debit Card,13842,Yes
C01410,46,Male,Kolkata,Laptop,7,15,Fashion,3464,25,5,19,UPI,2598,No
C01411,27,Female,Bangalore,Mobile,26,3,Beauty,1560,25,1,7,Debit Card,1170,No
C01412,38,Female,Bangalore,Mobile,33,3,Fashion,1024,20,1,20,UPI,819,No
C01413,42,Male,Kolkata,Mobile,29,12,Electronics,26469,25,2,2,Debit Card,19851,Yes
C01414,48,Female,Delhi,Tablet,24,8,Beauty,986,30,8,10,Credit Card,690,Yes
C01415,47,Female,Mumbai,Laptop,22,7,Fashion,1591,15,3,14,Credit Card,1352,Yes
C01416,28,Female,Pune,Mobile,18,14,Home,2679,5,8,15,Debit Card,2545,No
C01417,52,Male,Chennai,Mobile,31,12,Home,3204,20,7,15,Credit Card,2563,Yes
C01418,46,Female,Chennai,Laptop,16,7,Home,4767,10,9,8,UPI,4290,Yes
C01419,31,Male,Hyderabad,Mobile,35,15,Home,5295,25,7,13,Debit Card,3971,Yes
C01420,37,Male,Chennai,Mobile,20,3,Beauty,1115,25,7,3,UPI,836,No
C01421,31,Female,Hyderabad,Mobile,26,8,Beauty,869,20,1,8,Credit Card,695,Yes
C01422,54,Male,Delhi,Tablet,26,11,Fashion,3626,20,10,8,UPI,2900,Yes
C01423,44,Female,Chennai,Mobile,32,13,Fashion,4123,20,6,18,Debit Card,3298,Yes
C01424,20,Male,Kolkata,Mobile,7,2,Electronics,9728,15,2,12,Credit Card,8268,No
C01425,30,Male,Mumbai,Laptop,31,3,Home,4084,25,8,17,Credit Card,3063,No
C01426,29,Female,Delhi,Mobile,30,10,Fashion,4689,10,3,15,UPI,4220,Yes
C01427,52,Female,Mumbai,Tablet,22,12,Beauty,1933,15,4,5,Debit Card,1643,Yes
C01428,27,Female,Bangalore,Mobile,9,8,Beauty,1276,20,3,2,Debit Card,1020,No
C01429,41,Female,Hyderabad,Tablet,10,9,Electronics,24114,30,10,13,Credit Card,16879,No
C01430,23,Female,Bangalore,Mobile,9,11,Home,4724,10,2,8,Debit Card,4251,No
